Numero de iteraciones,Numero de capas,Neuronas por capa,Tasa de aprendizaje,Grado de Confianza,Minimo del error promedio en entrenamiento,Maximo del error promedio en entrenamiento,Falsos positivos entrenamiento,Falsos negativos en el entrenamiento,Minimo del error promedio en pruebas,Maximo del error promedio en pruebas,Falsos negativos en pruebas,Falsos positivos en pruebas
2000,3,[2-2-1],0.001,0.8,0.22429828648105007,0.2498286902710661,0,41,0.21109254158864985,0.2495288467038497,9,0
2000,3,[2-2-1],0.001,0.7,0.22429828648105007,0.2498286902710661,0,41,0.21109254158864985,0.2495288467038497,9,0
2000,3,[2-2-1],0.001,0.6,0.22429828648105007,0.2498286902710661,0,41,0.21109254158864985,0.2495288467038497,9,0
2000,3,[2-2-1],0.001,0.5,0.22429828648105007,0.2498286902710661,0,41,0.21109254158864985,0.2495288467038497,9,0
4000,3,[2-2-1],0.1,0.9,0.2252144419052925,0.24645573086933098,0,41,0.21157937837646731,0.24104192932174548,9,0
4000,3,[2-2-1],0.1,0.8,0.2252144419052925,0.24645573086933098,0,41,0.21157937837646731,0.24104192932174548,9,0
4000,3,[2-2-1],0.1,0.7,0.2252144419052925,0.24645573086933098,0,41,0.21157937837646731,0.24104192932174548,9,0
4000,3,[2-2-1],0.1,0.6,0.2252144419052925,0.24645573086933098,0,41,0.21157937837646731,0.24104192932174548,9,0
4000,3,[2-2-1],0.1,0.5,0.2252144419052925,0.24645573086933098,0,41,0.21157937837646731,0.24104192932174548,9,0
4000,3,[2-2-1],0.01,0.9,0.2243841454516945,0.24837994899093638,0,41,0.21113423369419057,0.24561464942736386,9,0
4000,3,[2-2-1],0.01,0.8,0.2243841454516945,0.24837994899093638,0,41,0.21113423369419057,0.24561464942736386,9,0
4000,3,[2-2-1],0.01,0.7,0.2243841454516945,0.24837994899093638,0,41,0.21113423369419057,0.24561464942736386,9,0
4000,3,[2-2-1],0.01,0.6,0.2243841454516945,0.24837994899093638,0,41,0.21113423369419057,0.24561464942736386,9,0
4000,3,[2-2-1],0.01,0.5,0.2243841454516945,0.24837994899093638,0,41,0.21113423369419057,0.24561464942736386,9,0
4000,3,[2-2-1],0.001,0.9,0.22429828648105007,0.2498286902710661,0,41,0.21109254158864985,0.2495288467038497,9,0
4000,3,[2-2-1],0.001,0.8,0.22429828648105007,0.2498286902710661,0,41,0.21109254158864985,0.2495288467038497,9,0
4000,3,[2-2-1],0.001,0.7,0.22429828648105007,0.2498286902710661,0,41,0.21109254158864985,0.2495288467038497,9,0
4000,3,[2-2-1],0.001,0.6,0.22429828648105007,0.2498286902710661,0,41,0.21109254158864985,0.2495288467038497,9,0
4000,3,[2-2-1],0.001,0.5,0.22429828648105007,0.2498286902710661,0,41,0.21109254158864985,0.2495288467038497,9,0
6000,3,[2-2-1],0.1,0.9,0.2252144419052925,0.2470722278883416,0,41,0.21157937837646731,0.24170739898094007,9,0
6000,3,[2-2-1],0.1,0.8,0.2252144419052925,0.2470722278883416,0,41,0.21157937837646731,0.24170739898094007,9,0
6000,3,[2-2-1],0.1,0.7,0.2252144419052925,0.2470722278883416,0,41,0.21157937837646731,0.24170739898094007,9,0
6000,3,[2-2-1],0.1,0.6,0.2252144419052925,0.2470722278883416,0,41,0.21157937837646731,0.24170739898094007,9,0
6000,3,[2-2-1],0.1,0.5,0.2252144419052925,0.2470722278883416,0,41,0.21157937837646731,0.24170739898094007,9,0
6000,3,[2-2-1],0.01,0.9,0.2243841454516945,0.24837994899093638,0,41,0.21113423369419057,0.24561464942736386,9,0
6000,3,[2-2-1],0.01,0.8,0.2243841454516945,0.24837994899093638,0,41,0.21113423369419057,0.24561464942736386,9,0
6000,3,[2-2-1],0.01,0.7,0.2243841454516945,0.24837994899093638,0,41,0.21113423369419057,0.24561464942736386,9,0
6000,3,[2-2-1],0.01,0.6,0.2243841454516945,0.24837994899093638,0,41,0.21113423369419057,0.24561464942736386,9,0
6000,3,[2-2-1],0.01,0.5,0.2243841454516945,0.24837994899093638,0,41,0.21113423369419057,0.24561464942736386,9,0
6000,3,[2-2-1],0.001,0.9,0.22429828648105007,0.2498286902710661,0,41,0.21109254158864985,0.2495288467038497,9,0
6000,3,[2-2-1],0.001,0.8,0.22429828648105007,0.2498286902710661,0,41,0.21109254158864985,0.2495288467038497,9,0
6000,3,[2-2-1],0.001,0.7,0.22429828648105007,0.2498286902710661,0,41,0.21109254158864985,0.2495288467038497,9,0
6000,3,[2-2-1],0.001,0.6,0.22429828648105007,0.2498286902710661,0,41,0.21109254158864985,0.2495288467038497,9,0
6000,3,[2-2-1],0.001,0.5,0.22429828648105007,0.2498286902710661,0,41,0.21109254158864985,0.2495288467038497,9,0
2000,3,[2-3-1],0.1,0.9,0.22028853869100176,0.24494709615427837,0,39,0.23201418684051872,0.2458021810032269,11,0
2000,3,[2-3-1],0.1,0.8,0.22028853869100176,0.24494709615427837,0,39,0.23201418684051872,0.2458021810032269,11,0
2000,3,[2-3-1],0.1,0.7,0.22028853869100176,0.24494709615427837,0,39,0.23201418684051872,0.2458021810032269,11,0
2000,3,[2-3-1],0.1,0.6,0.22028853869100176,0.24494709615427837,0,39,0.23201418684051872,0.2458021810032269,11,0
2000,3,[2-3-1],0.1,0.5,0.22028853869100176,0.24494709615427837,0,39,0.23201418684051872,0.2458021810032269,11,0
2000,3,[2-3-1],0.01,0.9,0.21900300448281093,0.24708071954224334,0,39,0.23206477351300878,0.24547691399307373,11,0
